,year,month,day,hour,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain,cos,sin,weekdays,NE_strength,NW_strength,NS_strength,cv_strength
180,2010,1,9,12,40.0,-16,-6.0,1029.0,NE,23.24,0,0,0.9916773198992901,0.1287481774525808,1.0,23.24,0.0,0.0,0.0
181,2010,1,9,13,49.0,-16,-5.0,1029.0,NE,28.16,0,0,0.9915847190810256,0.12945943335656712,1.0,28.16,0.0,0.0,0.0
182,2010,1,9,14,50.0,-15,-4.0,1029.0,NE,33.08,0,0,0.9914916081322132,0.1301706226588699,1.0,33.08,0.0,0.0,0.0
183,2010,1,9,15,49.0,-14,-4.0,1028.0,NE,37.1,0,0,0.9913979871007544,0.1308817449936107,0.0,37.1,0.0,0.0,0.0
184,2010,1,9,16,41.0,-15,-4.0,1029.0,NE,38.89,0,0,0.9913038560348136,0.13159279999494564,0.0,38.89,0.0,0.0,0.0
185,2010,1,9,17,37.0,-15,-4.0,1030.0,NW,1.79,0,0,0.9912092149828172,0.13230378729706554,1.0,0.0,1.79,0.0,0.0
186,2010,1,9,18,45.0,-15,-7.0,1030.0,NE,3.13,0,0,0.9911140639934548,0.13301470653419584,1.0,3.13,0.0,0.0,0.0
187,2010,1,9,19,44.0,-15,-6.0,1031.0,NW,3.13,0,0,0.9910184031156772,0.13372555734059724,1.0,0.0,3.13,0.0,0.0
188,2010,1,9,20,54.0,-15,-7.0,1032.0,NW,4.92,0,0,0.990922232398698,0.13443633935056545,1.0,0.0,4.92,0.0,0.0
189,2010,1,9,21,50.0,-15,-6.0,1032.0,NE,3.13,0,0,0.9908255518919941,0.13514705219843162,1.0,3.13,0.0,0.0,0.0
190,2010,1,9,22,47.0,-15,-8.0,1033.0,cv,0.45,0,0,0.9907283616453026,0.13585769551856258,0.0,0.0,0.0,0.0,0.45
191,2010,1,9,23,66.0,-15,-8.0,1033.0,cv,0.9,0,0,0.9906306617086248,0.13656826894536078,0.0,0.0,0.0,0.0,0.9
192,2010,1,10,0,75.0,-15,-11.0,1033.0,NW,0.89,0,0,0.9905324521322229,0.13727877211326478,1.0,0.0,0.89,0.0,0.0
193,2010,1,10,1,82.0,-17,-13.0,1033.0,NW,1.78,0,0,0.9904337329666221,0.1379892046567492,1.0,0.0,1.78,0.0,0.0
194,2010,1,10,2,66.0,-17,-12.0,1033.0,NW,4.91,0,0,0.990334504262609,0.13869956621032495,1.0,0.0,4.91,0.0,0.0
195,2010,1,10,3,83.0,-17,-13.0,1033.0,NW,8.04,0,0,0.9902347660712334,0.13940985640853953,1.0,0.0,8.04,0.0,0.0
196,2010,1,10,4,62.0,-19,-14.0,1032.0,NW,9.83,0,0,0.9901345184438064,0.14012007488597722,1.0,0.0,9.83,0.0,0.0
197,2010,1,10,5,40.0,-18,-13.0,1032.0,NW,12.96,0,0,0.9900337614319008,0.140830221277259,0.0,0.0,12.96,0.0,0.0
198,2010,1,10,6,23.0,-19,-13.0,1032.0,NW,16.09,0,0,0.989932495087353,0.14154029521704314,0.0,0.0,16.09,0.0,0.0
199,2010,1,10,7,25.0,-19,-14.0,1033.0,NW,19.22,0,0,0.98983071946226,0.14225029634002506,1.0,0.0,19.22,0.0,0.0
200,2010,1,10,8,27.0,-19,-14.0,1034.0,NW,22.35,0,0,0.989728434608981,0.1429602242809376,1.0,0.0,22.35,0.0,0.0
201,2010,1,10,9,35.0,-17,-12.0,1033.0,NW,24.14,0,0,0.989625640580138,0.14367007867455145,1.0,0.0,24.14,0.0,0.0
202,2010,1,10,10,50.0,-16,-7.0,1033.0,NE,4.02,0,0,0.9895223374286138,0.1443798591556749,1.0,4.02,0.0,0.0,0.0
203,2010,1,10,11,70.0,-15,-7.0,1033.0,NW,3.13,0,0,0.9894185252075542,0.1450895653591544,1.0,0.0,3.13,0.0,0.0
204,2010,1,10,12,75.0,-15,-7.0,1032.0,NW,6.26,0,0,0.9893142039703664,0.14579919691987464,0.0,0.0,6.26,0.0,0.0
205,2010,1,10,13,58.0,-14,-6.0,1031.0,NW,9.39,0,0,0.9892093737707192,0.14650875347275866,0.0,0.0,9.39,0.0,0.0
206,2010,1,10,14,70.0,-14,-6.0,1031.0,NW,12.52,0,0,0.9891040346625436,0.14721823465276798,1.0,0.0,12.52,0.0,0.0
207,2010,1,10,15,68.0,-13,-5.0,1030.0,NW,14.31,0,0,0.9889981867000328,0.14792764009490308,1.0,0.0,14.31,0.0,0.0
208,2010,1,10,16,71.0,-14,-5.0,1031.0,NW,16.1,0,0,0.9888918299376408,0.14863696943420335,1.0,0.0,16.1,0.0,0.0
209,2010,1,10,17,88.0,-14,-6.0,1031.0,NW,19.23,0,0,0.988784964430084,0.14934622230574726,1.0,0.0,19.23,0.0,0.0
210,2010,1,10,18,84.0,-13,-7.0,1032.0,NW,23.25,0,0,0.9886775902323404,0.15005539834465267,1.0,0.0,23.25,0.0,0.0
211,2010,1,10,19,83.0,-15,-6.0,1032.0,NW,27.27,0,0,0.98856970739965,0.15076449718607698,0.0,0.0,27.27,0.0,0.0
212,2010,1,10,20,66.0,-15,-6.0,1033.0,NW,30.4,0,0,0.9884613159875136,0.1514735184652173,0.0,0.0,30.4,0.0,0.0
213,2010,1,10,21,27.0,-15,-4.0,1034.0,NW,35.32,0,0,0.9883524160516949,0.15218246181731065,1.0,0.0,35.32,0.0,0.0
214,2010,1,10,22,24.0,-16,-4.0,1034.0,NW,44.26,0,0,0.9882430076482184,0.15289132687763407,1.0,0.0,44.26,0.0,0.0
215,2010,1,10,23,22.0,-17,-5.0,1035.0,NW,52.31,0,0,0.98813309083337,0.15360011328150494,1.0,0.0,52.31,0.0,0.0
216,2010,1,11,0,23.0,-17,-6.0,1035.0,NW,60.36,0,0,0.9880226656636976,0.15430882066428114,1.0,0.0,60.36,0.0,0.0
217,2010,1,11,1,27.0,-17,-8.0,1035.0,cv,0.89,0,0,0.9879117321960108,0.15501744866136113,1.0,0.0,0.0,0.0,0.89
218,2010,1,11,2,23.0,-19,-11.0,1036.0,NW,4.02,0,0,0.98780029048738,0.15572599690818426,0.0,0.0,4.02,0.0,0.0
219,2010,1,11,3,17.0,-20,-11.0,1036.0,NW,8.94,0,0,0.9876883405951378,0.15643446504023087,0.0,0.0,8.94,0.0,0.0
220,2010,1,11,4,17.0,-21,-11.0,1035.0,NE,4.02,0,0,0.9875758825768778,0.15714285269302256,1.0,4.02,0.0,0.0,0.0
221,2010,1,11,5,16.0,-22,-12.0,1035.0,NW,3.13,0,0,0.9874629164904551,0.15785115950212222,1.0,0.0,3.13,0.0,0.0
222,2010,1,11,6,16.0,-22,-12.0,1035.0,NE,4.92,0,0,0.9873494423939864,0.15855938510313455,1.0,4.92,0.0,0.0,0.0
223,2010,1,11,7,20.0,-22,-13.0,1036.0,NW,5.81,0,0,0.9872354603458494,0.15926752913170586,1.0,0.0,5.81,0.0,0.0
224,2010,1,11,8,20.0,-22,-9.0,1036.0,NW,13.86,0,0,0.9871209704046834,0.15997559122352434,1.0,0.0,13.86,0.0,0.0
225,2010,1,11,9,18.0,-22,-10.0,1036.0,NW,21.91,0,0,0.9870059726293888,0.16068357101432065,0.0,0.0,21.91,0.0,0.0
226,2010,1,11,10,25.0,-22,-9.0,1036.0,NW,29.06,0,0,0.9868904670791272,0.16139146813986746,0.0,0.0,29.06,0.0,0.0
227,2010,1,11,11,26.0,-21,-9.0,1036.0,NW,33.08,0,0,0.986774453813322,0.16209928223598016,1.0,0.0,33.08,0.0,0.0
228,2010,1,11,12,27.0,-20,-6.0,1035.0,NW,42.02,0,0,0.986657932891657,0.16280701293851674,1.0,0.0,42.02,0.0,0.0
229,2010,1,11,13,28.0,-19,-5.0,1034.0,NW,50.96,0,0,0.9865409043740776,0.16351465988337827,1.0,0.0,50.96,0.0,0.0
230,2010,1,11,14,15.0,-19,-5.0,1033.0,NW,59.01,0,0,0.9864233683207904,0.16422222270650874,1.0,0.0,59.01,0.0,0.0
231,2010,1,11,15,24.0,-20,-5.0,1033.0,NW,66.16,0,0,0.986305324792263,0.1649297010438954,1.0,0.0,66.16,0.0,0.0
232,2010,1,11,16,13.0,-20,-5.0,1032.0,NW,71.97,0,0,0.9861867738492238,0.1656370945315691,0.0,0.0,71.97,0.0,0.0
233,2010,1,11,17,13.0,-20,-5.0,1033.0,NW,76.89,0,0,0.9860677155526628,0.1663444028056043,0.0,0.0,76.89,0.0,0.0
234,2010,1,11,18,13.0,-20,-7.0,1033.0,NW,81.81,0,0,0.9859481499638304,0.1670516255021192,1.0,0.0,81.81,0.0,0.0
235,2010,1,11,19,17.0,-22,-7.0,1033.0,NW,85.83,0,0,0.9858280771442384,0.16775876225727615,1.0,0.0,85.83,0.0,0.0
236,2010,1,11,20,20.0,-22,-8.0,1033.0,NW,89.85,0,0,0.98570749715566,0.16846581270728167,1.0,0.0,89.85,0.0,0.0
237,2010,1,11,21,27.0,-23,-10.0,1033.0,NW,91.64,0,0,0.9855864100601278,0.16917277648838666,1.0,0.0,91.64,0.0,0.0
238,2010,1,11,22,20.0,-23,-13.0,1033.0,NW,93.43,0,0,0.9854648159199371,0.16987965323688664,1.0,0.0,93.43,0.0,0.0
239,2010,1,11,23,15.0,-22,-12.0,1032.0,cv,0.89,0,0,0.9853427147976423,0.17058644258912187,0.0,0.0,0.0,0.0,0.89
240,2010,1,12,0,21.0,-22,-15.0,1031.0,cv,1.78,0,0,0.9852201067560606,0.17129314418147756,0.0,0.0,0.0,0.0,1.78
241,2010,1,12,1,21.0,-22,-14.0,1031.0,NE,1.79,0,0,0.9850969918582684,0.17199975765038422,1.0,1.79,0.0,0.0,0.0
242,2010,1,12,2,37.0,-22,-14.0,1031.0,NW,0.89,0,0,0.9849733701676032,0.1727062826323174,1.0,0.0,0.89,0.0,0.0
243,2010,1,12,3,26.0,-24,-18.0,1030.0,NE,1.79,0,0,0.9848492417476636,0.17341271876379846,1.0,1.79,0.0,0.0,0.0
244,2010,1,12,4,15.0,-24,-13.0,1030.0,NE,3.58,0,0,0.9847246066623084,0.17411906568139435,1.0,3.58,0.0,0.0,0.0
245,2010,1,12,5,9.0,-25,-14.0,1030.0,NW,3.13,0,0,0.9845994649756579,0.1748253230217179,1.0,0.0,3.13,0.0,0.0
246,2010,1,12,6,11.0,-24,-14.0,1030.0,NW,7.15,0,0,0.9844738167520922,0.1755314904214281,0.0,0.0,7.15,0.0,0.0
247,2010,1,12,7,11.0,-25,-12.0,1030.0,NW,12.96,0,0,0.9843476620562522,0.17623756751723008,0.0,0.0,12.96,0.0,0.0
248,2010,1,12,8,16.0,-26,-14.0,1030.0,NW,16.98,0,0,0.9842210009530395,0.17694355394587552,1.0,0.0,16.98,0.0,0.0
249,2010,1,12,9,13.0,-25,-12.0,1031.0,NW,21.0,0,0,0.984093833507616,0.1776494493441628,1.0,0.0,21.0,0.0,0.0
250,2010,1,12,10,15.0,-25,-11.0,1031.0,NW,26.81,0,0,0.9839661597854048,0.178355253348937,1.0,0.0,26.81,0.0,0.0
251,2010,1,12,11,21.0,-24,-11.0,1030.0,NW,35.75,0,0,0.983837979852088,0.17906096559709034,1.0,0.0,35.75,0.0,0.0
252,2010,1,12,12,24.0,-23,-11.0,1029.0,NW,47.82,0,0,0.9837092937736098,0.17976658572556212,1.0,0.0,47.82,0.0,0.0
253,2010,1,12,13,22.0,-22,-11.0,1029.0,NW,63.02,0,0,0.9835801016161736,0.18047211337133912,0.0,0.0,63.02,0.0,0.0
254,2010,1,12,14,22.0,-23,-11.0,1029.0,NW,75.98,0,0,0.983450403446244,0.1811775481714557,0.0,0.0,75.98,0.0,0.0
255,2010,1,12,15,22.0,-22,-11.0,1029.0,NW,88.05,0,0,0.9833201993305448,0.18188288976299394,1.0,0.0,88.05,0.0,0.0
256,2010,1,12,16,19.0,-23,-11.0,1030.0,NW,101.01,0,0,0.9831894893360617,0.1825881377830839,1.0,0.0,101.01,0.0,0.0
257,2010,1,12,17,23.0,-24,-11.0,1030.0,NW,109.06,0,0,0.9830582735300388,0.18329329186890375,1.0,0.0,109.06,0.0,0.0
258,2010,1,12,18,25.0,-24,-11.0,1032.0,NW,118.0,0,0,0.9829265519799822,0.18399835165768008,1.0,0.0,118.0,0.0,0.0
259,2010,1,12,19,25.0,-23,-11.0,1032.0,NW,126.05,0,0,0.9827943247536568,0.1847033167866879,1.0,0.0,126.05,0.0,0.0
260,2010,1,12,20,31.0,-23,-12.0,1032.0,NW,134.1,0,0,0.9826615919190884,0.18540818689325086,0.0,0.0,134.1,0.0,0.0
261,2010,1,12,21,25.0,-24,-12.0,1033.0,NW,142.15,0,0,0.9825283535445628,0.18611296161474164,0.0,0.0,142.15,0.0,0.0
262,2010,1,12,22,22.0,-23,-12.0,1033.0,NW,150.2,0,0,0.9823946096986258,0.186817640588582,1.0,0.0,150.2,0.0,0.0
263,2010,1,12,23,22.0,-23,-12.0,1034.0,NW,160.03,0,0,0.9822603604500832,0.18752222345224268,1.0,0.0,160.03,0.0,0.0
264,2010,1,13,0,15.0,-24,-12.0,1034.0,NW,169.86,0,0,0.9821256058680006,0.18822670984324424,1.0,0.0,169.86,0.0,0.0
265,2010,1,13,1,16.0,-24,-12.0,1033.0,NW,178.8,0,0,0.9819903460217041,0.18893109939915664,1.0,0.0,178.8,0.0,0.0
266,2010,1,13,2,11.0,-25,-12.0,1033.0,NW,189.98,0,0,0.9818545809807792,0.18963539175759972,1.0,0.0,189.98,0.0,0.0
267,2010,1,13,3,11.0,-24,-13.0,1033.0,NW,198.03,0,0,0.9817183108150721,0.19033958655624345,0.0,0.0,198.03,0.0,0.0
268,2010,1,13,4,12.0,-25,-12.0,1032.0,NW,205.18,0,0,0.9815815355946876,0.1910436834328076,0.0,0.0,205.18,0.0,0.0
269,2010,1,13,5,11.0,-25,-12.0,1033.0,NW,215.01,0,0,0.9814442553899918,0.1917476820250628,1.0,0.0,215.01,0.0,0.0
270,2010,1,13,6,12.0,-25,-12.0,1032.0,NW,226.19,0,0,0.9813064702716092,0.19245158197082995,1.0,0.0,226.19,0.0,0.0
271,2010,1,13,7,27.0,-25,-12.0,1032.0,NW,235.13,0,0,0.9811681803104252,0.19315538290798076,1.0,0.0,235.13,0.0,0.0
272,2010,1,13,8,28.0,-25,-12.0,1032.0,NW,243.18,0,0,0.9810293855775843,0.19385908447443792,1.0,0.0,243.18,0.0,0.0
273,2010,1,13,9,34.0,-23,-11.0,1033.0,NW,252.12,0,0,0.9808900861444908,0.1945626863081752,1.0,0.0,252.12,0.0,0.0
274,2010,1,13,10,33.0,-23,-10.0,1033.0,NW,257.93,0,0,0.9807502820828086,0.19526618804721768,0.0,0.0,257.93,0.0,0.0
275,2010,1,13,11,36.0,-22,-9.0,1033.0,NW,263.74,0,0,0.9806099734644612,0.195969589329642,0.0,0.0,263.74,0.0,0.0
276,2010,1,13,12,26.0,-21,-8.0,1031.0,NW,270.89,0,0,0.980469160361632,0.1966728897935763,1.0,0.0,270.89,0.0,0.0
277,2010,1,13,13,49.0,-21,-6.0,1030.0,NW,278.94,0,0,0.9803278428467636,0.1973760890772008,1.0,0.0,278.94,0.0,0.0
278,2010,1,13,14,52.0,-20,-5.0,1029.0,NW,286.99,0,0,0.980186020992558,0.19807918681874773,1.0,0.0,286.99,0.0,0.0
279,2010,1,13,15,47.0,-22,-5.0,1028.0,NW,294.14,0,0,0.9800436948719772,0.19878218265650144,1.0,0.0,294.14,0.0,0.0
280,2010,1,13,16,47.0,-21,-5.0,1028.0,NW,299.06,0,0,0.979900864558242,0.1994850762287988,1.0,0.0,299.06,0.0,0.0
281,2010,1,13,17,39.0,-19,-7.0,1028.0,SE,1.79,0,0,0.9797575301248332,0.2001878671740293,0.0,0.0,0.0,1.79,0.0
282,2010,1,13,18,59.0,-19,-8.0,1028.0,cv,0.45,0,0,0.97961369164549,0.2008905551306352,0.0,0.0,0.0,0.0,0.45
283,2010,1,13,19,76.0,-20,-9.0,1028.0,cv,1.34,0,0,0.979469349194212,0.20159313973711168,1.0,0.0,0.0,0.0,1.34
284,2010,1,13,20,96.0,-19,-10.0,1027.0,SE,1.79,0,0,0.9793245028452576,0.2022956206320072,1.0,0.0,0.0,1.79,0.0
285,2010,1,13,21,95.0,-19,-13.0,1027.0,cv,0.89,0,0,0.9791791526731444,0.20299799745392352,1.0,0.0,0.0,0.0,0.89
286,2010,1,13,22,68.0,-18,-12.0,1027.0,cv,1.78,0,0,0.979033298752649,0.203700269841516,1.0,0.0,0.0,0.0,1.78
287,2010,1,13,23,65.0,-18,-13.0,1027.0,NE,0.89,0,0,0.9788869411588076,0.20440243743349354,1.0,0.89,0.0,0.0,0.0
288,2010,1,14,0,75.0,-18,-14.0,1026.0,NE,1.78,0,0,0.9787400799669153,0.2051044998686192,0.0,1.78,0.0,0.0,0.0
289,2010,1,14,1,257.0,-20,-15.0,1025.0,NE,2.67,0,0,0.978592715252526,0.20580645678571005,0.0,2.67,0.0,0.0,0.0
290,2010,1,14,2,174.0,-20,-15.0,1025.0,NW,0.89,0,0,0.9784448470914536,0.20650830782363733,1.0,0.0,0.89,0.0,0.0
291,2010,1,14,3,164.0,-20,-16.0,1025.0,NW,1.78,0,0,0.9782964755597696,0.20721005262132694,1.0,0.0,1.78,0.0,0.0
292,2010,1,14,4,161.0,-20,-16.0,1024.0,NW,3.57,0,0,0.9781476007338056,0.2079116908177593,1.0,0.0,3.57,0.0,0.0
293,2010,1,14,5,137.0,-21,-17.0,1024.0,NW,6.7,0,0,0.9779982226901516,0.20861322205196967,1.0,0.0,6.7,0.0,0.0
294,2010,1,14,6,92.0,-19,-14.0,1023.0,NW,10.72,0,0,0.9778483415056568,0.20931464596304847,1.0,0.0,10.72,0.0,0.0
295,2010,1,14,7,64.0,-21,-17.0,1023.0,NW,13.85,0,0,0.9776979572574288,0.21001596219014124,0.0,0.0,13.85,0.0,0.0
296,2010,1,14,8,87.0,-19,-15.0,1024.0,NW,15.64,0,0,0.9775470700228344,0.2107171703724488,0.0,0.0,15.64,0.0,0.0
297,2010,1,14,9,87.0,-19,-14.0,1024.0,NW,18.77,0,0,0.977395679879499,0.2114182701492278,1.0,0.0,18.77,0.0,0.0
298,2010,1,14,10,84.0,-18,-10.0,1024.0,NW,22.79,0,0,0.9772437869053068,0.21211926115979046,1.0,0.0,22.79,0.0,0.0
299,2010,1,14,11,95.0,-17,-9.0,1023.0,NW,24.58,0,0,0.9770913911784004,0.21282014304350508,1.0,0.0,24.58,0.0,0.0
300,2010,1,14,12,79.0,-16,-6.0,1023.0,NW,26.37,0,0,0.9769384927771816,0.21352091543979604,1.0,0.0,26.37,0.0,0.0
301,2010,1,14,13,75.0,-17,-5.0,1022.0,NW,28.16,0,0,0.9767850917803104,0.21422157798814406,1.0,0.0,28.16,0.0,0.0
302,2010,1,14,14,79.0,-16,-5.0,1022.0,NW,29.95,0,0,0.9766311882667056,0.2149221303280864,0.0,0.0,29.95,0.0,0.0
303,2010,1,14,15,86.0,-15,-4.0,1022.0,NW,33.08,0,0,0.9764767823155438,0.21562257209921692,0.0,0.0,33.08,0.0,0.0
304,2010,1,14,16,72.0,-16,-4.0,1023.0,cv,0.89,0,0,0.9763218740062612,0.21632290294118656,1.0,0.0,0.0,0.0,0.89
305,2010,1,14,17,89.0,-15,-5.0,1025.0,SE,1.79,0,0,0.976166463418552,0.2170231224937032,1.0,0.0,0.0,1.79,0.0
306,2010,1,14,18,94.0,-14,-3.0,1026.0,NW,5.81,0,0,0.9760105506323684,0.21772323039653174,1.0,0.0,5.81,0.0,0.0
307,2010,1,14,19,69.0,-16,-3.0,1027.0,NW,11.62,0,0,0.9758541357279212,0.21842322628949504,1.0,0.0,11.62,0.0,0.0
308,2010,1,14,20,49.0,-15,-4.0,1029.0,NW,20.56,0,0,0.9756972187856798,0.2191231098124732,1.0,0.0,20.56,0.0,0.0
309,2010,1,14,21,33.0,-16,-5.0,1031.0,NW,24.58,0,0,0.9755397998863716,0.21982288060540414,0.0,0.0,24.58,0.0,0.0
310,2010,1,14,22,27.0,-17,-6.0,1032.0,NE,3.13,0,0,0.9753818791109824,0.22052253830828408,0.0,3.13,0.0,0.0,0.0
311,2010,1,14,23,20.0,-18,-6.0,1033.0,NE,8.05,0,0,0.9752234565407564,0.22122208256116696,1.0,8.05,0.0,0.0,0.0
312,2010,1,15,0,36.0,-19,-7.0,1034.0,NE,13.86,0,0,0.9750645322571948,0.2219215130041655,1.0,13.86,0.0,0.0,0.0
313,2010,1,15,1,37.0,-17,-8.0,1035.0,NW,5.81,0,0,0.9749051063420584,0.22262082927745075,1.0,0.0,5.81,0.0,0.0
314,2010,1,15,2,30.0,-18,-10.0,1035.0,NW,11.62,0,0,0.9747451788773652,0.22332003102125253,1.0,0.0,11.62,0.0,0.0
315,2010,1,15,3,18.0,-19,-10.0,1036.0,NW,14.75,0,0,0.9745847499453916,0.22401911787585968,1.0,0.0,14.75,0.0,0.0
316,2010,1,15,4,21.0,-19,-9.0,1036.0,NW,19.67,0,0,0.974423819628672,0.22471808948162,0.0,0.0,19.67,0.0,0.0
317,2010,1,15,5,13.0,-19,-9.0,1036.0,NE,7.15,0,0,0.9742623880099982,0.2254169454789406,0.0,7.15,0.0,0.0,0.0
318,2010,1,15,6,23.0,-20,-9.0,1037.0,NE,12.96,0,0,0.9741004551724204,0.22611568550828826,1.0,12.96,0.0,0.0,0.0
319,2010,1,15,7,26.0,-19,-9.0,1037.0,NE,18.77,0,0,0.9739380211992468,0.2268143092101891,1.0,18.77,0.0,0.0,0.0
320,2010,1,15,8,27.0,-19,-8.0,1038.0,NE,22.79,0,0,0.9737750861740432,0.22751281622522934,1.0,22.79,0.0,0.0,0.0
321,2010,1,15,9,30.0,-19,-8.0,1039.0,NE,28.6,0,0,0.9736116501806326,0.2282112061940552,1.0,28.6,0.0,0.0,0.0
322,2010,1,15,10,28.0,-19,-7.0,1039.0,NE,35.75,0,0,0.9734477133030968,0.22890947875737302,1.0,35.75,0.0,0.0,0.0
323,2010,1,15,11,26.0,-18,-6.0,1039.0,NE,41.56,0,0,0.9732832756257742,0.22960763355594954,0.0,41.56,0.0,0.0,0.0
324,2010,1,15,12,26.0,-18,-5.0,1039.0,NE,45.58,0,0,0.973118337233262,0.2303056702306122,0.0,45.58,0.0,0.0,0.0
325,2010,1,15,13,31.0,-17,-4.0,1038.0,NW,1.79,0,0,0.9729528982104141,0.2310035884222491,1.0,0.0,1.79,0.0,0.0
326,2010,1,15,14,35.0,-16,-3.0,1037.0,cv,0.89,0,0,0.9727869586423421,0.2317013877718094,1.0,0.0,0.0,0.0,0.89
327,2010,1,15,15,36.0,-17,-3.0,1037.0,cv,1.78,0,0,0.9726205186144152,0.2323990679203033,1.0,0.0,0.0,0.0,1.78
328,2010,1,15,16,37.0,-17,-2.0,1037.0,cv,2.23,0,0,0.9724535782122606,0.2330966285088023,1.0,0.0,0.0,0.0,2.23
329,2010,1,15,17,64.0,-15,-5.0,1036.0,SE,0.89,0,0,0.9722861375217622,0.23379406917843956,1.0,0.0,0.0,0.89,0.0
330,2010,1,15,18,83.0,-15,-6.0,1036.0,cv,0.89,0,0,0.9721181966290612,0.2344913895704097,0.0,0.0,0.0,0.0,0.89
331,2010,1,15,19,91.0,-15,-6.0,1037.0,cv,1.78,0,0,0.9719497556205571,0.2351885893259696,0.0,0.0,0.0,0.0,1.78
332,2010,1,15,20,90.0,-14,-6.0,1037.0,SE,1.79,0,0,0.9717808145829052,0.2358856680864377,1.0,0.0,0.0,1.79,0.0
333,2010,1,15,21,102.0,-14,-8.0,1036.0,SE,3.58,0,0,0.9716113736030196,0.2365826254931951,1.0,0.0,0.0,3.58,0.0
334,2010,1,15,22,94.0,-14,-10.0,1037.0,cv,0.89,0,0,0.9714414327680706,0.23727946118768525,1.0,0.0,0.0,0.0,0.89
335,2010,1,15,23,87.0,-15,-11.0,1036.0,cv,1.78,0,0,0.9712709921654858,0.2379761748114139,1.0,0.0,0.0,0.0,1.78
336,2010,1,16,0,141.0,-15,-11.0,1036.0,cv,2.67,0,0,0.9711000518829505,0.2386727660059501,1.0,0.0,0.0,0.0,2.67
337,2010,1,16,1,211.0,-16,-13.0,1036.0,NE,0.89,0,0,0.970928612008406,0.2393692344129255,0.0,0.89,0.0,0.0,0.0
338,2010,1,16,2,242.0,-16,-12.0,1036.0,cv,0.89,0,0,0.9707566726300516,0.24006557967403516,0.0,0.0,0.0,0.0,0.89
339,2010,1,16,3,271.0,-16,-13.0,1035.0,NE,0.89,0,0,0.9705842338363434,0.2407618014310372,1.0,0.89,0.0,0.0,0.0
340,2010,1,16,4,249.0,-15,-12.0,1035.0,NE,1.78,0,0,0.970411295715994,0.2414578993257536,1.0,1.78,0.0,0.0,0.0
341,2010,1,16,5,200.0,-14,-10.0,1034.0,NW,1.79,0,0,0.9702378583579728,0.2421538730000699,1.0,0.0,1.79,0.0,0.0
342,2010,1,16,6,147.0,-15,-10.0,1034.0,NW,2.68,0,0,0.9700639218515071,0.24284972209593564,1.0,0.0,2.68,0.0,0.0
343,2010,1,16,7,114.0,-15,-11.0,1034.0,NW,4.47,0,0,0.9698894862860796,0.24354544625536426,1.0,0.0,4.47,0.0,0.0
344,2010,1,16,8,102.0,-15,-11.0,1034.0,NW,6.26,0,0,0.9697145517514308,0.24424104512043365,0.0,0.0,6.26,0.0,0.0
345,2010,1,16,9,108.0,-14,-9.0,1034.0,NW,8.05,0,0,0.9695391183375572,0.2449365183332861,0.0,0.0,8.05,0.0,0.0
346,2010,1,16,10,135.0,-14,-9.0,1034.0,NW,9.84,0,0,0.9693631861347124,0.2456318655361285,1.0,0.0,9.84,0.0,0.0
347,2010,1,16,11,120.0,-13,-6.0,1034.0,cv,0.89,0,0,0.9691867552334066,0.2463270863712328,1.0,0.0,0.0,0.0,0.89
348,2010,1,16,12,148.0,-13,-5.0,1033.0,NW,1.79,0,0,0.9690098257244062,0.2470221804809356,1.0,0.0,1.79,0.0,0.0
349,2010,1,16,13,127.0,-12,-4.0,1031.0,cv,0.89,0,0,0.9688323976987344,0.24771714750763896,1.0,0.0,0.0,0.0,0.89
350,2010,1,16,14,128.0,-12,-3.0,1031.0,cv,1.78,0,0,0.9686544712476708,0.2484119870938101,1.0,0.0,0.0,0.0,1.78
351,2010,1,16,15,140.0,-12,-3.0,1030.0,cv,2.67,0,0,0.9684760464627514,0.2491066988819821,0.0,0.0,0.0,0.0,2.67
352,2010,1,16,16,148.0,-11,-3.0,1030.0,cv,3.56,0,0,0.9682971234357688,0.24980128251475356,0.0,0.0,0.0,0.0,3.56
353,2010,1,16,17,150.0,-11,-4.0,1031.0,NE,0.89,0,0,0.9681177022587713,0.25049573763478905,1.0,0.89,0.0,0.0,0.0
354,2010,1,16,18,154.0,-12,-7.0,1031.0,cv,0.89,0,0,0.9679377830240642,0.2511900638848193,1.0,0.0,0.0,0.0,0.89
355,2010,1,16,19,197.0,-12,-7.0,1032.0,cv,1.78,0,0,0.9677573658242088,0.2518842609076413,1.0,0.0,0.0,0.0,1.78
356,2010,1,16,20,235.0,-12,-8.0,1032.0,cv,2.23,0,0,0.967576450752022,0.2525783283461186,1.0,0.0,0.0,0.0,2.23
357,2010,1,16,21,261.0,-12,-9.0,1032.0,cv,3.12,0,0,0.967395037900578,0.2532722658431812,1.0,0.0,0.0,0.0,3.12
358,2010,1,16,22,269.0,-13,-11.0,1032.0,NW,0.89,0,0,0.9672131273632062,0.2539660730418263,0.0,0.0,0.89,0.0,0.0
359,2010,1,16,23,266.0,-14,-11.0,1032.0,NW,2.68,0,0,0.9670307192334922,0.25465974958511783,0.0,0.0,2.68,0.0,0.0
360,2010,1,17,0,263.0,-15,-12.0,1032.0,NW,5.81,0,0,0.9668478136052776,0.25535329511618704,1.0,0.0,5.81,0.0,0.0
